Filename	WER	PESQ	SNR	Difficulty
common_voice_ca_19290202.wav	0.0	4.0022	40	easy
upc_ca_pau_101082.wav	0.0	4.4261	40	easy
upc_ca_pau_101091.wav	0.0	4.4349	40	easy
common_voice_ca_31319263.wav	0.0	4.2599	40	easy
upc_ca_pau_101097.wav	0.0	4.4031	40	easy
common_voice_ca_19908846.wav	0.0	3.9385	40	easy
upc_ca_ona_100026.wav	0.0	4.5056	40	easy
upc_ca_ona_100091.wav	0.0	4.5221	40	easy
common_voice_ca_31342983.wav	0.0	4.0666	40	easy
upc_ca_ona_100016.wav	0.0	4.5335	40	easy
common_voice_ca_31085491.wav	0.0	2.8321	40	medium
upc_ca_pau_101056.wav	0.02127659574468085	4.4258	40	easy
common_voice_ca_31434512.wav	0.0	4.1388	40	easy
upc_ca_pau_101018.wav	0.0	4.3688	40	easy
upc_ca_pau_101054.wav	0.14285714285714285	4.4366	40	medium
upc_ca_pau_101014.wav	0.0	4.3791	40	easy
common_voice_ca_31302556.wav	0.0	4.4812	40	easy
common_voice_ca_31750472.wav	0.2	4.3147	40	medium
upc_ca_ona_100064.wav	0.0	4.5412	40	easy
upc_ca_ona_100044.wav	0.0	4.4942	40	easy
upc_ca_ona_100097.wav	0.0	4.5117	40	easy
upc_ca_pau_101084.wav	0.0	4.4295	40	easy
upc_ca_pau_101062.wav	0.0	4.4324	40	easy
common_voice_ca_31340504.wav	0.0	4.3432	40	easy
common_voice_ca_31497154.wav	0.0	4.1954	40	easy
common_voice_ca_30828394.wav	0.0	4.3109	40	easy
common_voice_ca_19911316.wav	0.0	3.9857	40	easy
upc_ca_ona_100014.wav	0.0	4.5101	40	easy
upc_ca_ona_100098.wav	0.024390243902439025	4.5176	40	easy
upc_ca_pau_101000.wav	0.0	4.3873	40	easy
upc_ca_ona_100067.wav	0.0	4.5062	40	easy
upc_ca_pau_101066.wav	0.0	4.4489	40	easy
upc_ca_ona_100051.wav	0.0	4.5198	40	easy
upc_ca_ona_100065.wav	0.0	4.4924	40	easy
upc_ca_ona_100057.wav	0.0	4.5015	40	easy
common_voice_ca_31814500.wav	0.0	4.1259	40	easy
common_voice_ca_20502079.wav	0.0	3.9894	40	easy
common_voice_ca_30763773.wav	0.0	4.2262	40	easy
upc_ca_ona_100053.wav	0.0	4.4971	40	easy
common_voice_ca_31132759.wav	0.0	3.9635	40	easy
upc_ca_ona_100094.wav	0.0	4.5333	40	easy
common_voice_ca_30882479.wav	0.0	3.3503	40	easy
common_voice_ca_30935636.wav	0.05263157894736842	4.2285	40	easy
common_voice_ca_31056644.wav	0.0	4.3166	40	easy
common_voice_ca_19503277.wav	0.3	4.5117	40	medium
common_voice_ca_30816592.wav	0.0	4.1713	40	easy
upc_ca_ona_100099.wav	0.0	4.4968	40	easy
upc_ca_ona_100073.wav	0.0	4.5067	40	easy
upc_ca_ona_100089.wav	0.0	4.518	40	easy
common_voice_ca_31089514.wav	0.0	4.402	40	easy
upc_ca_pau_101002.wav	0.0	4.4361	40	easy
common_voice_ca_31325506.wav	0.08333333333333333	4.1261	40	easy
common_voice_ca_31719365.wav	0.0	4.108	40	easy
upc_ca_ona_100081.wav	0.0	4.5022	40	easy
common_voice_ca_30886880.wav	0.3333333333333333	4.0959	40	medium
upc_ca_ona_100004.wav	0.0	4.5187	40	easy
common_voice_ca_31402794.wav	0.09090909090909091	4.3515	40	easy
common_voice_ca_31222392.wav	0.0	4.3245	40	easy
upc_ca_pau_101100.wav	0.0	4.4428	40	easy
upc_ca_pau_101001.wav	0.0	4.4226	40	easy
upc_ca_ona_100035.wav	0.0	4.5113	40	easy
upc_ca_pau_101085.wav	0.0	4.4288	40	easy
common_voice_ca_31340621.wav	0.0	3.7768	40	easy
upc_ca_ona_100075.wav	0.0	4.5178	40	easy
common_voice_ca_30976359.wav	0.0	4.1035	40	easy
common_voice_ca_31135103.wav	0.0	4.3343	40	easy
upc_ca_ona_100003.wav	0.0	4.5345	40	easy
common_voice_ca_31507051.wav	0.05555555555555555	4.2464	40	easy
upc_ca_ona_100104.wav	0.0	4.5017	40	easy
upc_ca_ona_100063.wav	0.0	4.5344	40	easy
upc_ca_pau_101009.wav	0.0	4.3258	40	easy
upc_ca_ona_100001.wav	0.0	4.5368	40	easy
upc_ca_pau_101064.wav	0.06666666666666667	4.4348	40	easy
common_voice_ca_31420992.wav	0.0	3.777	40	easy
common_voice_ca_30798361.wav	0.0	4.0085	40	easy
common_voice_ca_30858097.wav	0.0	3.8118	40	easy
upc_ca_ona_100037.wav	0.0	4.5032	40	easy
upc_ca_ona_100010.wav	0.0	4.5309	40	easy
upc_ca_pau_101030.wav	0.0	4.4289	40	easy
upc_ca_pau_101103.wav	0.04	4.4012	40	easy
common_voice_ca_31083168.wav	0.0	4.3255	40	easy
upc_ca_ona_100030.wav	0.08	4.4906	40	easy
common_voice_ca_30828399.wav	0.0	4.3717	40	easy
common_voice_ca_30871150.wav	0.0	3.0377	40	easy
upc_ca_ona_100082.wav	0.0	4.4887	40	easy
common_voice_ca_28791267.wav	0.2	4.2254	40	medium
upc_ca_pau_101048.wav	0.0	4.4337	40	easy
common_voice_ca_31811352.wav	0.0	3.6041	40	easy
upc_ca_pau_101039.wav	0.0	4.3793	40	easy
common_voice_ca_20227727.wav	0.0	4.2115	40	easy
common_voice_ca_31721010.wav	0.0	4.3025	40	easy
upc_ca_ona_100074.wav	0.0	4.4949	40	easy
upc_ca_ona_100028.wav	0.0	4.5097	40	easy
upc_ca_ona_100059.wav	0.0	4.5179	40	easy
common_voice_ca_31074096.wav	0.0	4.3194	40	easy
upc_ca_ona_100068.wav	0.0	4.4954	40	easy
upc_ca_ona_100102.wav	0.0	4.4923	40	easy
upc_ca_ona_100092.wav	0.0	4.5007	40	easy
common_voice_ca_30816683.wav	0.0	4.3707	40	easy
upc_ca_pau_101006.wav	0.0	4.3405	40	easy
upc_ca_pau_101072.wav	0.0	4.4219	40	easy
upc_ca_pau_101012.wav	0.0	4.361	40	easy
common_voice_ca_31173901.wav	0.0	4.3697	40	easy
upc_ca_pau_101073.wav	0.0	4.4457	40	easy
upc_ca_ona_100043.wav	0.0	4.517	40	easy
common_voice_ca_31168100.wav	0.09090909090909091	3.9678	40	medium
common_voice_ca_31792897.wav	0.1	4.2376	40	medium
common_voice_ca_30858248.wav	0.0	4.4619	40	easy
upc_ca_ona_100049.wav	0.0	4.5191	40	easy
common_voice_ca_31056631.wav	0.0	4.3153	40	easy
common_voice_ca_30957984.wav	0.0	4.2699	40	easy
upc_ca_pau_101021.wav	0.0	4.314	40	easy
upc_ca_ona_100066.wav	0.0	4.528	40	easy
common_voice_ca_31149065.wav	0.0	3.5168	40	easy
common_voice_ca_20325542.wav	0.0	3.522	40	easy
common_voice_ca_30957086.wav	0.0	3.929	40	easy
common_voice_ca_31340503.wav	0.0	4.3277	40	easy
upc_ca_pau_101007.wav	0.0	4.3509	40	easy
common_voice_ca_19937250.wav	0.0	4.0579	40	easy
common_voice_ca_30783842.wav	0.0	3.8504	40	easy
upc_ca_ona_100061.wav	0.0	4.5356	40	easy
common_voice_ca_31261336.wav	0.0	4.3061	40	easy
common_voice_ca_31325473.wav	0.0	3.9111	40	easy
common_voice_ca_18489699.wav	0.0	4.4908	40	easy
upc_ca_pau_101080.wav	0.0	4.4609	40	easy
upc_ca_ona_100036.wav	0.0	4.5002	40	easy
upc_ca_pau_101019.wav	0.027777777777777776	4.3862	40	easy
common_voice_ca_31325807.wav	0.0	4.3573	40	easy
common_voice_ca_31351008.wav	0.0	4.3154	40	easy
upc_ca_ona_100079.wav	0.0	4.5019	40	easy
upc_ca_pau_101008.wav	0.0	4.3618	40	easy
upc_ca_ona_100084.wav	0.0	4.5267	40	easy
upc_ca_ona_100024.wav	0.0	4.502	40	easy
common_voice_ca_31121143.wav	0.0	3.9994	40	easy
common_voice_ca_31292778.wav	0.0	4.365	40	easy
upc_ca_ona_100085.wav	0.0	4.5158	40	easy
common_voice_ca_31391614.wav	0.0	3.9945	40	easy
common_voice_ca_31337809.wav	0.0	4.3974	40	easy
common_voice_ca_31339338.wav	0.14285714285714285	3.7922	40	medium
common_voice_ca_31340683.wav	0.0	4.2445	40	easy
common_voice_ca_31760199.wav	0.0	4.2509	40	easy
common_voice_ca_31345308.wav	0.0	4.0229	40	easy
common_voice_ca_31239887.wav	0.0	4.4976	40	easy
upc_ca_ona_100022.wav	0.0	4.5131	40	easy
upc_ca_pau_101087.wav	0.0	4.4222	40	easy
common_voice_ca_20170673.wav	0.0	4.4138	40	easy
upc_ca_ona_100070.wav	0.0	4.493	40	easy
upc_ca_ona_100031.wav	0.0	4.5137	40	easy
upc_ca_pau_101102.wav	0.04	4.3677	40	easy
upc_ca_pau_101016.wav	0.0	4.3807	40	easy
common_voice_ca_31820637.wav	0.0	4.1039	40	easy
upc_ca_ona_100058.wav	0.0	4.5062	40	easy
upc_ca_pau_101011.wav	0.0	4.3459	40	easy
upc_ca_pau_101088.wav	0.0	4.4362	40	easy
upc_ca_pau_101104.wav	0.0	4.3705	40	easy
common_voice_ca_31351009.wav	0.0	4.3161	40	easy
common_voice_ca_30806019.wav	0.0	4.1339	40	easy
common_voice_ca_30899625.wav	0.0	4.0773	40	easy
common_voice_ca_31297951.wav	0.18181818181818182	4.1527	40	medium
common_voice_ca_31315526.wav	0.0	4.2741	40	easy
upc_ca_ona_100046.wav	0.0	4.5196	40	easy
upc_ca_ona_100020.wav	0.0	4.5265	40	easy
common_voice_ca_31159651.wav	0.0	4.3	40	easy
upc_ca_pau_101071.wav	0.07692307692307693	4.3993	40	easy
upc_ca_pau_101105.wav	0.0	4.442	40	easy
upc_ca_pau_101081.wav	0.0	4.4296	40	easy
common_voice_ca_31107623.wav	0.0	4.1811	40	easy
common_voice_ca_30783618.wav	0.4	3.901	40	medium
common_voice_ca_30788569.wav	0.0	4.3664	40	easy
common_voice_ca_31320917.wav	0.07692307692307693	4.3528	40	easy
common_voice_ca_31308015.wav	0.0	4.0217	40	easy
common_voice_ca_31257236.wav	0.0625	4.295	40	easy
common_voice_ca_31192759.wav	0.0	4.4688	40	easy
common_voice_ca_31497486.wav	0.0	4.3674	40	easy
upc_ca_pau_101074.wav	0.0	4.4546	40	easy
common_voice_ca_31634015.wav	0.0	4.2651	40	easy
upc_ca_pau_101005.wav	0.0	4.3311	40	easy
upc_ca_ona_100023.wav	0.0	4.5038	40	easy
common_voice_ca_31809241.wav	0.0	4.3251	40	easy
common_voice_ca_31352054.wav	0.0	3.7204	40	easy
upc_ca_pau_101043.wav	0.0	4.385	40	easy
common_voice_ca_31226001.wav	0.0	3.6997	40	easy
upc_ca_ona_100083.wav	0.0	4.5027	40	easy
common_voice_ca_31324791.wav	0.0	4.3929	40	easy
common_voice_ca_31063225.wav	0.0	4.3126	40	easy
common_voice_ca_31391064.wav	0.0	4.3297	40	easy
common_voice_ca_30798367.wav	0.0	4.1457	40	easy
upc_ca_pau_101027.wav	0.0	4.4001	40	easy
upc_ca_pau_101023.wav	0.0	4.3475	40	easy
common_voice_ca_31501024.wav	0.0	4.129	40	easy
upc_ca_pau_101038.wav	0.0	4.439	40	easy
upc_ca_pau_101041.wav	0.0	4.3115	40	easy
upc_ca_pau_101033.wav	0.0	4.3983	40	easy
common_voice_ca_31319267.wav	0.0	4.3108	40	easy
common_voice_ca_23925403.wav	0.0	4.1899	40	easy
common_voice_ca_30746866.wav	0.09090909090909091	4.2574	40	easy
upc_ca_pau_101029.wav	0.0	4.4236	40	easy
upc_ca_pau_101024.wav	0.0	4.3938	40	easy
upc_ca_pau_101035.wav	0.0	4.3706	40	easy
common_voice_ca_30759191.wav	0.0	3.5162	40	easy
upc_ca_pau_101015.wav	0.0	4.3648	40	easy
common_voice_ca_30949777.wav	0.0	4.4155	40	easy
upc_ca_pau_101040.wav	0.06060606060606061	4.4337	40	easy
common_voice_ca_31553529.wav	0.0	4.3578	40	easy
upc_ca_ona_100090.wav	0.0	4.5151	40	easy
