Filename	WER	PESQ	clipping
upc_ca_pau_101009.wav	0.782608695652174	1.6243	30
upc_ca_ona_100001.wav	0.13157894736842105	1.7124	30
upc_ca_pau_101064.wav	0.4666666666666667	1.6576	30
common_voice_ca_31420992.wav	0.6666666666666666	1.7891	30
common_voice_ca_30798361.wav	0.9	1.3454	30
common_voice_ca_30858097.wav	1.0	1.5362	30
upc_ca_ona_100037.wav	0.1724137931034483	1.6719	30
upc_ca_ona_100010.wav	1.0	1.0385	30
upc_ca_pau_101030.wav	0.28	1.6245	30
upc_ca_pau_101103.wav	0.64	1.6120	30
common_voice_ca_31083168.wav	0.625	1.3484	30
upc_ca_ona_100030.wav	0.32	1.7761	30
common_voice_ca_30828399.wav	0.8	1.6107	30
common_voice_ca_30871150.wav	1.0	1.1018	30
upc_ca_ona_100082.wav	0.3611111111111111	1.4379	30
common_voice_ca_28791267.wav	1.0	2.1119	30
upc_ca_pau_101048.wav	0.7741935483870968	1.6285	30
common_voice_ca_31811352.wav	0.3076923076923077	1.3733	30
upc_ca_pau_101039.wav	0.5769230769230769	1.5485	30
common_voice_ca_20227727.wav	1.0	1.6303	30
common_voice_ca_31721010.wav	1.0	1.4876	30
upc_ca_ona_100074.wav	0.39285714285714285	1.7868	30
upc_ca_ona_100028.wav	0.04878048780487805	1.8398	30
upc_ca_ona_100059.wav	0.4634146341463415	1.8043	30
common_voice_ca_31074096.wav	1.0	1.6367	30
upc_ca_ona_100068.wav	1.0	1.1021	30
upc_ca_ona_100102.wav	0.5555555555555556	1.3797	30
upc_ca_ona_100092.wav	0.45	1.4611	30
common_voice_ca_30816683.wav	1.0	1.5283	30
upc_ca_pau_101006.wav	0.9333333333333333	1.7101	30
upc_ca_pau_101072.wav	1.0	1.5461	30
upc_ca_pau_101012.wav	1.0	1.6135	30
common_voice_ca_31173901.wav	1.0	1.1271	30
upc_ca_pau_101073.wav	1.0	1.7119	30
upc_ca_ona_100043.wav	1.0	1.7873	30
common_voice_ca_31168100.wav	0.5454545454545454	1.5333	30
common_voice_ca_31792897.wav	0.4	1.8813	30
common_voice_ca_30858248.wav	1.0	1.7122	30
upc_ca_ona_100049.wav	0.6296296296296297	1.5451	30
common_voice_ca_31056631.wav	1.0	1.5594	30
common_voice_ca_30957984.wav	0.8	1.3115	30
upc_ca_pau_101021.wav	1.0	1.6020	30
upc_ca_ona_100066.wav	0.2857142857142857	1.6411	30
common_voice_ca_31149065.wav	1.0	1.3548	30
common_voice_ca_20325542.wav	1.0	1.1278	30
common_voice_ca_30957086.wav	0.38461538461538464	1.6727	30
common_voice_ca_31340503.wav	1.0	1.4074	30
upc_ca_pau_101007.wav	1.0	1.8033	30
common_voice_ca_19937250.wav	1.0	1.8089	30
common_voice_ca_30783842.wav	1.0	1.3243	30
upc_ca_ona_100061.wav	0.90625	1.7938	30
common_voice_ca_31261336.wav	0.8	1.4484	30
common_voice_ca_31325473.wav	1.0	1.4684	30
common_voice_ca_18489699.wav	0.7	1.5044	30
upc_ca_pau_101080.wav	0.0784313725490196	1.6740	30
upc_ca_ona_100036.wav	1.0	1.6229	30
upc_ca_pau_101019.wav	0.3055555555555556	1.6985	30
