Filename	WER	PESQ	clipping
upc_ca_ona_100066.wav	1.0	1.4042	40
common_voice_ca_31149065.wav	1.0	1.4418	40
common_voice_ca_20325542.wav	1.0	1.0554	40
common_voice_ca_30957086.wav	0.46153846153846156	1.4787	40
common_voice_ca_31340503.wav	1.0	1.1708	40
upc_ca_pau_101007.wav	1.0	1.3442	40
common_voice_ca_19937250.wav	1.0	1.2327	40
common_voice_ca_30783842.wav	1.0	1.1793	40
upc_ca_ona_100061.wav	1.0	1.0977	40
common_voice_ca_31261336.wav	1.0	1.3105	40
common_voice_ca_31325473.wav	1.0	1.2046	40
common_voice_ca_18489699.wav	1.0	1.2656	40
upc_ca_pau_101080.wav	1.0	1.4858	40
upc_ca_ona_100036.wav	1.0	1.2223	40
upc_ca_pau_101019.wav	1.0	1.4850	40
common_voice_ca_31325807.wav	1.0	1.3732	40
common_voice_ca_31351008.wav	1.0	1.6083	40
upc_ca_ona_100079.wav	1.0	1.2758	40
upc_ca_pau_101008.wav	1.0	1.2997	40
upc_ca_ona_100084.wav	1.0	1.5153	40
upc_ca_ona_100024.wav	1.0	1.1871	40
common_voice_ca_31121143.wav	1.0	1.2086	40
common_voice_ca_31292778.wav	1.0	1.5263	40
upc_ca_ona_100085.wav	0.5681818181818182	1.3784	40
common_voice_ca_31391614.wav	1.0	1.2836	40
common_voice_ca_31337809.wav	0.09090909090909091	1.3217	40
common_voice_ca_31339338.wav	0.7142857142857143	1.0965	40
common_voice_ca_31340683.wav	1.0	1.0910	40
common_voice_ca_31760199.wav	1.0	1.4517	40
common_voice_ca_31345308.wav	1.0	1.3030	40
common_voice_ca_31239887.wav	1.0	1.0635	40
upc_ca_ona_100022.wav	0.8461538461538461	1.4264	40
upc_ca_pau_101087.wav	1.0	1.4436	40
common_voice_ca_20170673.wav	1.0	1.4247	40
upc_ca_ona_100070.wav	1.0	1.6500	40
upc_ca_ona_100031.wav	0.45454545454545453	1.3868	40
upc_ca_pau_101102.wav	1.0	1.3375	40
upc_ca_pau_101016.wav	1.0	1.5336	40
common_voice_ca_31820637.wav	1.0	1.5969	40
upc_ca_ona_100058.wav	0.5	1.3956	40
upc_ca_pau_101011.wav	1.0	1.4801	40
upc_ca_pau_101088.wav	1.0	1.3748	40
upc_ca_pau_101104.wav	1.0	1.3028	40
common_voice_ca_31351009.wav	1.0	1.6796	40
common_voice_ca_30806019.wav	1.0	1.1731	40
common_voice_ca_30899625.wav	1.0	1.1057	40
common_voice_ca_31297951.wav	1.0	1.4628	40
common_voice_ca_31315526.wav	0.9230769230769231	1.3727	40
upc_ca_ona_100046.wav	1.0	1.5720	40
upc_ca_ona_100020.wav	0.9090909090909091	1.4923	40
common_voice_ca_31159651.wav	1.0	1.5628	40
upc_ca_pau_101071.wav	1.0	1.2428	40
upc_ca_pau_101105.wav	1.0	1.3748	40
upc_ca_pau_101081.wav	1.0	1.3329	40
common_voice_ca_31107623.wav	1.0	1.2201	40
