Filename	WER	PESQ	SNR	Difficulty
common_voice_ca_31345308.wav	0.5	1.0525	0	hard
common_voice_ca_31239887.wav	0.875	1.047	0	hard
upc_ca_ona_100022.wav	0.10256410256410256	1.0622	0	hard
upc_ca_pau_101087.wav	0.36666666666666664	1.0769	0	hard
common_voice_ca_20170673.wav	1.0	1.0849	0	hard
upc_ca_ona_100070.wav	0.0	1.0731	0	hard
upc_ca_ona_100031.wav	0.12727272727272726	1.0774	0	hard
upc_ca_pau_101102.wav	0.2	1.0735	0	hard
upc_ca_pau_101016.wav	0.10526315789473684	1.0826	0	hard
common_voice_ca_31820637.wav	0.4	1.0912	0	hard
upc_ca_ona_100058.wav	0.20454545454545456	1.0843	0	hard
upc_ca_pau_101011.wav	0.3181818181818182	1.0769	0	hard
upc_ca_pau_101088.wav	0.34615384615384615	1.0742	0	hard
upc_ca_pau_101104.wav	0.2608695652173913	1.0616	0	hard
common_voice_ca_31351009.wav	0.09090909090909091	1.0956	0	hard
common_voice_ca_30806019.wav	0.3333333333333333	1.0608	0	hard
common_voice_ca_30899625.wav	0.42857142857142855	1.0488	0	hard
common_voice_ca_31297951.wav	0.9090909090909091	1.064	0	hard
common_voice_ca_31315526.wav	1.0	1.0483	0	hard
upc_ca_ona_100046.wav	0.10714285714285714	1.07	0	hard
upc_ca_ona_100020.wav	0.0	1.0652	0	hard
common_voice_ca_31159651.wav	0.36363636363636365	1.0627	0	hard
upc_ca_pau_101071.wav	0.3076923076923077	1.0637	0	hard
upc_ca_pau_101105.wav	0.7857142857142857	1.0748	0	hard
upc_ca_pau_101081.wav	0.16666666666666666	1.0711	0	hard
common_voice_ca_31107623.wav	0.2	1.0605	0	hard
common_voice_ca_30783618.wav	0.9	1.0742	0	hard
common_voice_ca_30788569.wav	0.5555555555555556	1.0429	0	hard
common_voice_ca_31320917.wav	0.5384615384615384	1.0603	0	hard
common_voice_ca_31308015.wav	0.9	1.0409	0	hard
common_voice_ca_31257236.wav	0.9375	1.073	0	hard
common_voice_ca_31192759.wav	0.6923076923076923	1.0906	0	hard
common_voice_ca_31497486.wav	0.3	1.0447	0	hard
upc_ca_pau_101074.wav	0.2857142857142857	1.0693	0	hard
common_voice_ca_31634015.wav	0.7777777777777778	1.0627	0	hard
upc_ca_pau_101005.wav	0.21052631578947367	1.0803	0	hard
